,id,name,team,position,position_id,gw_01,gw_02,gw_03,gw_04,gw_05,gw_06,gw_07,gw_08,gw_09,gw_10,gw_11,gw_12,gw_13,gw_14,gw_15,gw_16,gw_17,gw_18,gw_19,gw_20,gw_21,gw_22,gw_23,gw_24,gw_25,gw_26,gw_27,gw_28,gw_29
439,440,Todd Cantwell,NOR,M,4,7.25,5.35,18.35,11.2,14.6,1.5,19.2,5.85,12.75,11.0,21.4,4.2,9.0,5.25,3.5,4.25,0.75,14.6,8.1,7.5,17.95,3.5,23.0,14.75,6.35,,,,
440,441,Tom Trybull,NOR,M,4,0.0,5.6,6.5,0.0,0.0,3.35,0.0,5.05,0.0,0.0,11.6,0.0,0.0,6.35,10.45,0.0,6.95,0.0,7.05,7.35,8.65,0.0,12.6,5.55,4.2,,,,
441,442,Adam Idah,NOR,F,6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
442,443,Dennis Srbeny,NOR,F,6,0.0,0.0,1.5,0.0,3.0,0.0,0.0,1.85,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.5,0.0,2.0,0.0,,,,
443,444,Josip Drmic,NOR,F,6,0.0,0.0,0.0,2.5,10.25,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.5,1.25,1.0,0.0,0.5,1.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
444,445,Teemu Pukki,NOR,F,6,7.0,0.5,11.1,17.0,3.5,3.5,2.0,4.75,16.0,0.0,9.5,8.25,7.5,11.0,7.5,3.0,5.75,19.85,16.6,15.0,18.5,6.5,40.25,20.5,14.7,,,,
445,446,Dean Henderson,SHU,G,1,18.5,5.0,15.25,16.0,15.0,7.5,12.75,15.0,10.0,15.25,0.0,9.0,16.5,11.0,8.75,10.5,15.5,16.0,7.0,7.5,10.5,10.25,20.25,2.5,11.0,,,,
446,447,Michael Verrips,SHU,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
447,448,Simon Moore,SHU,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
448,449,Chris Basham,SHU,D,2,17.85,10.0,16.75,6.6,14.15,12.0,9.85,19.5,9.85,13.75,10.45,8.0,16.0,5.9,7.4,12.95,11.8,6.65,6.5,5.95,12.25,8.8,16.35,5.2,15.95,,,,
449,450,Jack OConnell,SHU,D,2,12.15,10.35,16.45,8.7,15.35,7.05,9.95,19.5,5.65,14.35,8.0,4.25,17.45,7.5,0.0,10.85,16.5,0.0,0.0,5.8,5.45,9.7,0.0,0.0,13.65,,,,
450,451,John Egan,SHU,D,2,16.7,8.45,15.8,4.5,16.3,8.0,6.2,17.35,8.4,12.6,0.0,8.55,17.95,7.8,5.15,7.15,15.6,9.85,10.25,7.35,3.25,7.15,13.6,8.55,14.85,,,,
451,452,Kean Bryan,SHU,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
452,453,Kieron Freeman,SHU,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
453,454,Phil Jagielka,SHU,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,2.5,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,,,,
454,455,Richard Stearman,SHU,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
455,456,Enda Stevens,SHU,"D,M",3,17.45,9.25,15.2,10.5,16.05,4.8,6.5,14.2,14.45,18.75,8.65,14.55,17.7,10.9,15.75,13.7,16.15,7.25,7.55,9.15,10.75,16.75,20.7,9.1,18.05,,,,
456,457,George Baldock,SHU,"D,M",3,15.9,9.25,14.65,12.1,13.6,7.65,7.35,18.0,9.85,18.2,6.05,9.35,11.4,18.05,5.2,4.65,16.5,9.8,3.3,11.15,10.5,23.2,16.15,14.6,14.55,,,,
457,458,John Lundstram,SHU,"D,M",3,4.1,5.6,11.95,1.0,5.0,0.0,7.1,7.3,5.1,11.25,11.85,10.85,17.8,9.45,10.85,8.35,28.6,6.85,7.75,9.0,8.7,10.25,19.15,5.5,15.45,,,,
458,459,Ben Osborn,SHU,M,4,0.5,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,
459,460,John Fleck,SHU,M,4,6.5,8.25,0.0,4.7,11.0,9.25,4.1,8.85,20.45,19.5,26.75,11.1,14.3,8.6,0.0,11.75,20.5,10.1,5.85,8.35,14.75,11.6,3.0,0.0,26.1,,,,
460,461,Luke Freeman,SHU,M,4,0.0,0.0,3.6,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.1,7.1,0.0,0.0,0.0,2.75,2.0,0.5,0.0,6.6,10.0,0.0,,,,
461,462,Muhamed Besic,SHU,M,4,0.0,0.0,1.75,4.2,0.0,3.7,2.0,0.0,3.25,2.5,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,1.5,,,,
462,463,Oliver Norwood,SHU,M,4,15.8,21.85,10.5,7.95,12.2,11.85,10.55,11.25,7.75,13.0,10.35,7.55,8.45,12.2,10.35,9.25,10.85,14.8,14.25,7.0,14.8,4.0,13.75,13.2,9.75,,,,
463,464,Ravel Morrison,SHU,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,
464,465,Billy Sharp,SHU,F,6,4.5,0.0,0.0,3.25,1.5,1.0,2.0,4.0,0.75,0.25,1.75,0.0,0.0,0.0,0.0,0.25,5.35,0.25,11.0,5.5,0.0,0.0,0.0,4.25,0.0,,,,
465,466,Callum Robinson,SHU,F,6,0.0,0.0,0.0,0.0,5.75,6.25,0.0,0.0,0.0,0.0,8.25,5.0,2.85,1.0,16.45,3.25,0.0,1.5,7.5,0.0,2.0,-1.75,2.5,3.5,0.0,,,,
466,467,David McGoldrick,SHU,F,6,0.0,11.0,7.7,0.0,0.0,3.1,6.7,-0.15,0.0,4.5,12.0,0.0,0.0,19.0,2.0,11.65,9.6,10.7,8.5,3.5,7.45,12.95,8.0,7.5,17.0,,,,
467,468,Leon Clarke,SHU,F,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
468,469,Lys Mousset,SHU,F,6,6.25,3.5,3.5,1.5,3.75,5.75,3.5,11.5,2.75,3.5,13.5,0.5,11.25,7.0,4.25,12.1,29.0,1.25,0.0,0.75,14.0,5.75,0.0,0.0,3.0,,,,
469,470,Oliver McBurnie,SHU,F,6,5.2,8.0,14.75,6.2,4.05,2.5,5.0,2.1,14.6,17.5,14.0,5.55,5.8,0.0,6.1,0.0,1.75,5.35,1.95,6.85,5.3,2.0,4.3,12.35,5.0,,,,
470,471,Alex McCarthy,SOU,G,1,12.5,18.25,13.0,11.0,0.0,5.0,21.0,0.0,4.25,12.0,9.0,0.0,0.0,9.25,0.0,0.0,8.75,0.0,0.0,7.0,7.5,12.75,0.0,0.0,9.25,,,,
471,472,Angus Gunn,SOU,G,1,0.0,0.0,0.0,0.0,7.5,0.0,0.0,3.0,0.0,0.0,0.0,6.5,2.25,0.0,17.0,11.0,0.0,20.25,4.0,0.0,0.0,0.0,11.75,17.0,0.0,,,,
472,473,Harry Lewis,SOU,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
473,474,Cedric Soares,SOU,D,2,0.0,19.8,5.85,1.0,0.0,7.9,16.55,0.0,15.55,11.0,6.6,0.0,9.15,1.9,7.9,0.0,0.0,17.0,0.0,11.25,6.9,3.55,0.0,0.0,9.9,,,,
474,475,Jack Stephens,SOU,D,2,2.05,17.3,21.3,21.3,0.0,7.1,23.1,0.0,3.15,8.4,4.3,0.0,0.0,7.35,0.0,6.3,8.2,0.0,3.6,6.2,6.5,13.35,0.0,0.0,8.65,,,,
475,476,Jake Vokins,SOU,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
476,477,Jan Bednarek,SOU,D,2,8.5,16.3,4.35,0.0,7.45,8.8,16.5,8.3,13.05,8.0,7.9,6.8,11.65,7.3,8.0,5.45,7.95,13.8,9.0,9.3,6.25,5.2,6.95,14.65,7.75,,,,
477,478,Jannik Vestergaard,SOU,D,2,0.0,0.0,0.0,15.5,0.0,0.0,0.0,5.75,0.0,0.0,0.0,5.3,6.3,4.65,20.4,0.25,10.4,15.85,7.55,0.0,0.0,0.0,8.2,18.9,0.0,,,,
478,479,Kayne Ramsay,SOU,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
479,480,Kevin Danso,SOU,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2,0.0,11.5,3.5,4.05,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,,,,
480,481,Maya Yoshida,SOU,D,2,0.0,0.0,0.0,0.0,3.4,0.0,0.0,4.35,0.0,0.0,0.0,7.3,0.0,0.0,2.4,2.6,0.0,13.7,0.0,1.35,0.0,0.0,5.7,0.0,0.0,,,,
481,482,Sam McQueen,SOU,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
482,483,Ryan Bertrand,SOU,"D,M",3,8.5,13.65,6.55,17.45,5.55,6.8,14.25,6.35,9.95,10.2,12.9,12.0,4.35,0.0,0.0,-4.9,0.0,0.0,7.4,16.4,5.0,7.25,3.05,0.0,6.7,,,,
483,484,Yan Valery,SOU,"D,M",3,0.0,0.0,0.0,0.0,16.3,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,4.75,0.0,3.6,0.0,3.05,0.0,7.85,3.1,0.0,,,,
484,485,Callum Slattery,SOU,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
485,486,James Ward-Prowse,SOU,M,4,12.75,13.0,14.05,17.8,9.5,13.35,12.35,10.85,14.45,6.7,18.45,7.95,19.25,10.35,5.35,13.85,21.7,9.6,8.25,19.45,15.05,11.0,11.6,8.45,8.25,,,,
486,487,Josh Sims,SOU,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
487,488,Moussa Djenepo,SOU,M,4,7.6,0.0,0.0,0.0,0.0,9.5,2.1,0.0,5.0,0.75,6.0,0.0,0.0,4.45,0.0,0.0,4.0,25.45,0.0,4.1,23.0,7.25,0.1,13.6,12.25,,,,
488,489,Oriol Romeu,SOU,M,4,5.5,1.5,2.0,11.35,9.0,0.0,0.5,8.0,0.0,0.75,0.0,7.35,18.75,6.95,13.85,10.25,7.85,9.2,9.1,2.35,0.0,0.0,8.5,6.5,7.2,,,,
489,490,Pierre-Emile Hojbjerg,SOU,M,4,9.95,18.4,13.9,11.2,7.75,16.75,13.15,17.6,9.8,8.75,15.1,8.75,8.95,0.0,14.3,11.25,10.4,14.45,1.25,23.25,23.5,7.05,8.2,6.25,11.25,,,,
490,491,Sofiane Boufal,SOU,M,4,2.0,-0.25,0.0,0.0,1.75,9.25,0.0,4.0,2.0,0.0,4.75,6.0,12.75,11.75,5.5,0.0,0.0,19.75,1.75,0.0,7.75,2.75,0.0,10.75,0.0,,,,
491,492,Nathan Redmond,SOU,"M,F",5,5.25,17.35,8.75,31.75,7.25,11.0,11.05,7.75,14.75,12.25,10.85,4.25,10.5,3.0,0.0,12.75,10.5,0.0,6.75,9.0,2.0,15.25,8.25,21.0,2.5,,,,
492,493,Stuart Armstrong,SOU,"M,F",5,0.0,10.45,5.6,18.75,0.0,0.5,8.95,0.0,6.5,20.2,3.75,2.0,1.0,7.85,-1.0,2.5,14.7,0.75,0.0,0.0,0.0,0.0,2.0,2.0,1.5,,,,
493,494,William Smallbone,SOU,"M,F",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
494,495,Che Adams,SOU,F,6,1.35,6.6,0.75,2.25,1.0,6.95,0.0,0.0,1.5,8.0,0.0,0.0,8.75,1.75,6.0,0.0,1.0,8.0,2.5,1.25,0.0,1.0,6.6,4.2,1.25,,,,
495,496,Daniel NLundulu,SOU,F,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
496,497,Danny Ings,SOU,F,6,9.7,1.85,27.0,0.5,17.25,14.75,19.6,18.75,4.75,21.6,13.1,17.0,3.5,13.5,10.25,3.75,7.75,2.25,5.25,17.75,21.45,14.25,11.5,13.0,8.5,,,,
497,498,Michael Obafemi,SOU,F,6,1.0,14.5,1.0,11.75,3.0,0.0,1.5,0.0,0.0,0.0,6.75,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,4.25,0.0,0.0,0.0,0.0,,,,
498,499,Shane Long,SOU,F,6,8.1,0.0,13.0,6.0,5.85,0.0,4.2,0.0,16.5,13.75,2.35,1.0,0.0,0.0,1.95,0.0,0.0,0.5,0.0,17.25,3.25,10.05,0.0,0.0,7.1,,,,
499,500,Alfie Whiteman,TOT,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
500,501,Brandon Austin,TOT,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
501,502,Hugo Lloris,TOT,G,1,27.5,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,14.5,0.0,0.0,24.25,9.0,0.0,0.0,0.0,19.75,7.0,0.0,,,,
502,503,Paulo Gazzaniga,TOT,G,1,0.0,11.0,2.5,0.0,8.25,4.5,7.25,5.0,19.25,13.0,8.5,0.0,12.5,9.25,0.0,30.5,8.0,0.0,0.0,13.5,12.75,15.5,0.0,0.0,11.0,,,,
503,504,Ben Davies,TOT,D,2,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,5.95,0.0,0.0,5.9,4.5,0.0,0.0,0.0,0.0,0.0,1.1,0.0,,,,
504,505,Davinson Sanchez,TOT,D,2,15.9,4.25,9.8,0.0,0.0,2.6,0.0,1.4,0.0,8.7,6.55,0.0,0.0,6.85,3.85,9.25,8.0,0.0,8.2,8.7,7.0,15.7,6.95,8.85,5.85,,,,
505,506,Jan Vertonghen,TOT,D,2,0.0,9.8,6.9,4.95,8.4,2.2,12.6,5.1,14.4,0.0,0.0,8.0,5.25,0.0,4.95,0.0,0.0,13.3,0.0,8.3,6.0,29.7,0.0,0.0,18.45,,,,
506,507,Japhet Tanganga,TOT,D,2,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
507,508,Juan Foyth,TOT,D,2,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,
508,509,Kyle Walker-Peters,TOT,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,8.0,6.3,0.0,,,,
509,510,Serge Aurier,TOT,D,2,18.95,16.35,12.45,18.9,0.0,11.3,14.95,10.55,22.6,13.05,20.3,2.7,8.45,9.95,0.0,5.35,20.8,26.75,0.0,25.15,8.75,16.35,0.0,0.0,8.85,,,,
510,511,Toby Alderweireld,TOT,D,2,13.25,5.9,7.2,6.05,6.15,5.15,6.9,8.8,14.8,8.45,6.45,5.5,7.2,0.0,5.25,8.3,8.35,22.9,9.3,6.3,12.85,12.3,6.15,5.95,7.45,,,,
511,512,Danny Rose,TOT,"D,M",3,1.55,0.0,2.4,0.0,0.0,0.0,0.0,5.2,0.0,3.8,1.2,10.25,8.9,0.0,4.3,10.6,0.0,11.8,8.85,0.0,0.0,0.0,3.9,8.3,0.0,,,,
512,513,Christian Eriksen,TOT,M,4,0.0,1.6,4.6,0.0,7.0,19.7,0.0,0.0,0.0,0.0,1.0,14.95,0.5,0.0,17.45,3.25,2.5,5.75,8.25,3.25,0.0,0.0,7.25,3.5,8.0,,,,
513,514,Dele Alli,TOT,M,4,4.7,17.35,4.35,23.25,0.0,7.25,5.5,17.0,10.8,8.6,16.25,0.0,0.0,10.0,1.1,6.25,15.7,0.0,0.0,19.0,33.6,22.25,0.0,0.0,9.0,,,,
514,515,Eric Dier,TOT,M,4,1.5,4.6,1.6,3.6,6.7,0.0,0.0,0.0,0.0,0.0,9.45,2.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,8.15,8.55,0.0,0.0,13.75,,,,
515,516,Erik Lamela,TOT,M,4,0.75,0.0,0.0,7.5,8.6,2.75,3.25,4.0,7.35,5.75,0.0,4.5,9.45,0.0,10.25,0.0,0.0,18.35,9.25,0.0,0.0,0.0,24.75,3.75,0.0,,,,
516,517,Giovani Lo Celso,TOT,M,4,8.2,1.5,0.0,15.45,0.0,8.5,5.6,0.0,7.9,2.0,0.0,0.0,0.0,10.6,1.75,1.0,2.6,0.0,0.0,1.0,1.5,0.0,1.0,3.25,0.0,,,,
517,518,Harry Winks,TOT,M,4,8.55,9.0,0.0,6.5,2.6,0.0,0.0,8.25,7.2,10.35,7.0,8.25,6.6,5.85,8.0,5.8,0.0,7.85,7.25,5.45,0.5,0.0,4.2,8.0,2.5,,,,
518,519,Moussa Sissoko,TOT,M,4,0.0,10.45,8.25,0.0,9.35,0.0,3.25,7.35,0.0,0.0,0.85,6.25,5.75,6.35,8.5,6.7,7.95,6.5,14.5,10.35,24.0,16.5,6.35,10.45,13.35,,,,
519,520,Oliver Skipp,TOT,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.25,1.0,0.0,0.0,,,,
520,521,Tanguy Ndombele,TOT,M,4,10.25,0.0,4.0,0.0,4.85,13.5,5.5,1.0,0.0,0.0,0.0,18.25,8.55,5.0,0.0,2.5,6.75,3.25,15.5,4.75,12.6,0.0,21.5,0.0,0.0,,,,
521,522,Victor Wanyama,TOT,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
522,523,Lucas Moura,TOT,"M,F",5,15.35,5.25,3.2,6.25,5.5,8.75,10.35,7.0,10.0,9.85,17.0,0.0,1.25,4.25,0.0,1.0,5.9,0.5,14.0,6.6,3.2,22.6,14.75,6.0,21.7,,,,
523,524,Ryan Sessegnon,TOT,"M,F",5,0.0,3.0,0.0,8.9,0.0,7.45,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,,,
524,525,Son Heung-Min,TOT,"M,F",5,17.1,0.0,-2.0,14.85,8.0,0.0,0.0,2.75,15.75,8.0,25.25,16.0,12.75,21.5,13.4,16.8,4.25,28.25,0.0,12.25,26.35,33.25,0.0,9.75,8.5,,,,
525,526,Harry Kane,TOT,F,6,0.0,21.35,7.95,0.0,6.0,17.85,12.0,4.25,0.0,0.0,17.0,15.05,17.95,4.6,17.1,13.5,0.0,14.85,24.0,5.5,12.3,36.75,3.35,3.25,11.9,,,,
526,527,Troy Parrott,TOT,F,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
527,528,Ben Foster,WAT,G,1,6.25,9.0,27.0,8.5,17.5,15.0,8.0,5.5,19.25,15.25,7.25,4.75,5.5,21.0,12.5,21.75,18.5,6.5,5.0,8.5,8.75,11.0,7.0,20.0,10.5,,,,
528,529,Daniel Bachmann,WAT,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
529,530,Heurelho Gomes,WAT,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
530,531,Pontus Dahlberg,WAT,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
531,532,Adam Masina,WAT,D,2,15.15,0.0,0.0,11.75,0.0,1.1,3.6,0.0,15.45,21.1,3.6,0.0,0.0,-0.65,0.0,13.0,8.9,0.0,0.0,9.25,5.4,13.7,0.0,0.0,0.0,,,,
532,533,Adrian Mariappa,WAT,D,2,4.75,5.8,17.4,12.4,0.0,0.4,0.0,0.0,11.95,16.55,5.3,0.0,3.3,1.85,0.0,0.0,2.85,0.0,0.0,7.75,6.95,0.0,0.0,0.0,3.45,,,,
533,534,Christian Kabasele,WAT,D,2,4.45,9.45,20.75,1.5,22.85,14.2,0.15,11.35,0.0,0.0,0.0,0.0,0.0,13.9,9.5,15.6,3.65,6.25,0.0,0.0,0.0,13.7,0.0,0.0,11.7,,,,
534,535,Craig Cathcart,WAT,D,2,6.2,1.95,12.2,4.25,14.1,11.8,7.65,4.45,13.7,14.8,7.65,5.95,0.0,12.0,6.45,14.85,1.1,0.0,3.6,7.1,7.35,10.65,8.1,5.2,9.7,,,,
535,536,Craig Dawson,WAT,D,2,0.0,1.95,0.0,4.8,4.6,1.6,5.65,8.65,16.5,14.55,5.0,4.7,3.1,15.6,3.9,13.65,5.0,4.2,8.3,0.0,0.0,0.0,7.1,5.35,0.0,,,,
536,537,Daryl Janmaat,WAT,D,2,0.0,0.0,0.0,0.0,17.4,0.0,0.0,22.3,0.0,0.0,0.0,2.2,0.0,17.4,5.55,16.95,4.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
537,538,Dimitri Foulquier,WAT,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,,,,
538,539,Jose Holebas,WAT,D,2,0.0,0.0,0.0,0.0,15.75,0.0,3.3,4.85,0.0,0.0,7.7,7.05,2.25,17.85,0.0,0.0,0.0,3.9,3.85,0.0,6.5,0.0,9.6,6.95,0.0,,,,
539,540,Kiko Femenia,WAT,D,2,0.0,8.75,16.1,0.0,0.0,12.85,12.95,0.2,0.0,0.0,5.0,0.0,-0.2,0.0,6.15,0.0,3.4,8.1,8.5,11.2,10.8,17.45,8.7,6.1,11.3,,,,
540,541,Marvin Zeegelaar,WAT,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
541,542,Sebastian Prodl,WAT,D,2,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
542,543,Abdoulaye Doucoure,WAT,M,4,6.5,0.0,5.5,7.0,7.7,18.75,18.7,25.2,8.25,29.25,9.85,9.75,6.0,13.85,3.7,11.1,10.35,13.5,5.5,7.6,7.35,6.85,10.25,15.0,9.6,,,,
543,544,Domingos Quina,WAT,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.75,1.25,,,,
544,545,Etienne Capoue,WAT,M,4,17.95,7.85,5.8,9.9,0.0,19.25,8.0,0.0,11.5,14.65,9.45,7.75,10.75,11.15,0.0,0.0,0.0,13.45,7.25,9.55,22.85,5.75,9.5,9.75,7.75,,,,
545,546,Nathaniel Chalobah,WAT,M,4,6.2,10.5,2.0,9.85,0.0,1.0,9.8,9.15,8.6,9.7,0.0,0.0,0.0,0.0,1.5,3.6,6.95,0.0,0.0,0.0,1.0,1.1,0.0,0.0,0.0,,,,
546,547,Roberto Pereyra,WAT,M,4,12.5,4.25,2.25,9.7,7.75,0.0,0.5,4.0,1.25,12.25,0.0,8.5,3.25,2.5,10.25,8.35,6.75,13.0,2.25,0.0,0.0,8.5,2.25,0.0,0.0,,,,
547,548,Tom Cleverley,WAT,M,4,0.0,0.0,0.0,0.0,7.25,0.0,0.0,12.5,0.0,0.0,0.0,9.25,8.2,0.0,9.75,2.25,0.0,22.25,0.0,0.0,0.0,0.0,1.25,8.85,0.0,,,,
548,549,Tom Dele-Bashiru,WAT,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
